Maison,X,Y
2139,2462725.4410841516,3985490.6814296083
2140,2462661.409367228,3985540.3343840186
2141,2462768.5147220735,3985599.4558845423
2142,2462617.642653605,3985432.1693905713
2143,2462776.8660875754,3985529.4601948387
2144,2462677.293473596,3985563.412855895
2145,2462645.5328688393,3985586.8534684624
2146,2462739.8758810633,3985543.8618612657
2147,2462732.6653380613,3985621.049862245
2148,2462665.631321931,3985798.8108114875
2149,2462624.813876267,3985695.606138974
2150,2462709.6050060336,3985777.70857716
2151,2462794.2275775294,3985620.286156568
2152,2462741.7859798926,3985798.468492616
2153,2462716.0562163303,3985758.827986117
2154,2462738.6730022742,3985605.0277029104
2155,2462680.9357169117,3985637.6660247175
2156,2462784.838337825,3985607.0633181385
2157,2462757.953650289,3985627.005365361
2158,2462751.1512971376,3985676.6281025433
2159,2462696.8332582368,3985684.7607007762
2160,2462678.835413926,3985718.767979583
2161,2462648.883780205,3985661.2462976933
2162,2462758.888904249,3985711.505074806
2163,2462765.353673029,3985696.3254580474
2164,2462776.0818772395,3985791.7280115657
2165,2462707.398212563,3985762.889575179
2166,2462891.9920400106,3983144.5106309154
2167,2462986.2410840816,3983103.165806182
2168,2462885.943369715,3983139.3678072332
2169,2462996.641641068,3983330.458726711
2170,2462824.931401848,3983215.1380992103
2171,2462845.5934011065,3983260.8532633297
2172,2462979.046974072,3983346.8724907655
2173,2462835.9733701698,3983309.244582716
2174,2462904.247283175,3983312.6051093135
2175,2462861.904820075,3983258.2624180675
2176,2462932.5211767107,3983386.266406067
2177,2462916.5311682587,3983396.108784164
2178,2462816.732168545,3983348.4256986384
2179,2462808.4913678267,3983320.299143259
2180,2462992.341359032,3983283.4106366956
2181,2462964.2806846057,3983275.7150162007
2182,2462801.5068507898,3983379.1392398276
2183,2462965.82200765,3983571.6153729525
2184,2462830.6861891,3983434.5523641403
2185,2462894.192119346,3983520.910195179
2186,2462845.8334123394,3983563.1194582656
2187,2462982.157802759,3983573.6503562876
2188,2462955.669379273,3983421.4342012946
2189,2462854.9387250915,3983471.8216461823
2190,2462845.461685202,3983492.3854319965
2191,2462869.0007099854,3983593.410162544
2192,2462985.5727036353,3983416.9376053764
2193,2462934.912091653,3983460.0903738523
2194,2462870.7889228147,3983556.326307836
2195,2462982.9842413706,3983587.5026424266
2196,2462910.834317788,3983443.129946245
2197,2462973.7516237763,3983487.274377372
2198,2462826.335264076,3983499.6193609457
2199,2462821.606908495,3983410.822190171
2200,2462802.4282867704,3983434.499335868
2201,2462905.4604861788,3983552.491985793
2202,2462985.693540028,3983453.4133887375
2203,2462889.26038086,3983476.958414186
2204,2462834.1901246817,3983540.7686561835
2205,2462985.2298882743,3983486.5226496705
2206,2462879.8374546217,3983430.1082039527
2207,2462853.5921698865,3983634.266797593
2208,2462897.9944467754,3983746.2159365537
2209,2462831.0059415638,3983650.7756085494
2210,2462824.5745468577,3983698.91952608
2211,2462889.3071550988,3983681.554397557
2212,2462872.1172904084,3984152.682503168
2213,2462839.2301505795,3984112.875940476
2214,2462853.0793275284,3984151.4623483643
2215,2462868.146058526,3984039.2689984106
2216,2462836.0818890277,3984002.2250216445
2217,2462987.5086255455,3984158.923810936
2218,2462979.989517632,3984037.9039700683
2219,2462998.421550195,3984130.95114368
2220,2462845.873469986,3984188.1505882116
2221,2462946.3969247243,3984131.0042135934
2222,2462863.7070899773,3984368.117882669
2223,2462814.2845407575,3984217.954302132
2224,2462932.0820934093,3984283.7755521587
2225,2462931.153398117,3984331.722667129
2226,2462801.190878416,3984241.807012415
2227,2462896.573296888,3984350.6890285104
2228,2462970.24626171,3984258.1836417103
2229,2462925.95373144,3984242.7787661706
2230,2462853.2187457755,3984236.9244745346
2231,2462800.168688149,3984268.1992635853
2232,2462890.1023011743,3984375.351071011
2233,2462970.5447405176,3984552.3997756983
2234,2462974.7963365214,3984464.7323619253
2235,2462836.4884711322,3984532.8465420846
2236,2462884.0589246154,3984454.060979961
2237,2462952.9406015966,3984550.240654288
2238,2462937.6877110736,3984428.2836352675
2239,2462980.750358481,3984428.5938801696
2240,2462870.59002834,3984573.5880304906
2241,2462928.360523195,3984401.805944367
2242,2462976.6416349583,3984463.326440542
2243,2462988.057230929,3984404.8679565904
2244,2462893.2176775057,3984476.4748415146
2245,2462957.9669477483,3984537.134010092
2246,2462811.4157991577,3984552.4507532865
2247,2462964.865576835,3984497.273681806
2248,2462830.229570835,3984626.481268443
2249,2462960.726820295,3984782.1963795284
2250,2462809.2466404135,3984656.294470154
2251,2462973.9786904086,3984684.9559824094
2252,2462993.698227068,3984628.970958332
2253,2462874.997770815,3984625.7927905256
2254,2462977.0704264827,3984734.31455093
2255,2462897.306714918,3984780.237774352
2256,2462818.818346896,3984618.526660891
2257,2462834.760118405,3984740.45194949
2258,2462820.021181626,3984693.646760452
2259,2462806.8389727445,3984708.141332144
2260,2462976.6811668104,3984600.5627803947
2261,2462874.401306207,3984973.874530126
2262,2462952.671691378,3984836.6161770215
2263,2462867.4910415993,3984865.3507864987
2264,2462965.6049362924,3984824.6932680425
2265,2462845.11153149,3984890.053342409
2266,2462960.912013465,3984985.897038201
2267,2462920.569290555,3984998.279719192
2268,2462889.123825596,3984914.5398246245
2269,2462970.2984101456,3984800.337103656
2270,2462929.625955307,3984804.1832456384
2271,2462874.1105659427,3985185.8878586357
2272,2462940.0555078913,3985197.6332629733
2273,2462824.6625061063,3985077.620940828
2274,2462887.3005252117,3985120.3351397547
2275,2462803.871094142,3985065.1411320274
2276,2462880.9853295595,3985190.1683058054
2277,2462912.02084536,3985065.4498103405
2278,2462935.805591127,3985164.3990166825
2279,2462977.5784588894,3985176.0979138887
2280,2462866.3251365623,3985076.7654742966
2281,2462990.06107203,3985073.9555538627
2282,2462994.512644975,3985020.5093668797
2283,2462999.9662494385,3985146.6415493237
2284,2462860.73065599,3985144.809006928
2285,2462888.0350360875,3985095.9370881887
2286,2462859.4461448905,3985112.807050894
2287,2462844.538435135,3985367.3845769423
2288,2462813.5435241703,3985323.007679946
2289,2462996.1612999407,3985313.2267904575
2290,2462976.3962492053,3985201.748681504
2291,2462881.1293961983,3985286.3274299433
2292,2462953.9335783594,3985310.619211772
2293,2462908.36787353,3985297.056308267
2294,2462898.5214409856,3985365.6047449214
2295,2462990.4654446016,3985372.3063307423
2296,2462839.5074526593,3985250.74081355
2297,2462927.363018688,3985260.2777789603
2298,2462937.423339021,3985259.5377737246
2299,2462857.329079415,3985232.4702569526
2300,2462910.3570156866,3985387.223915214
2301,2462963.472980562,3985234.489921224
2302,2462905.136437703,3985200.105772137
2303,2462882.6596975187,3985211.196229469
2304,2462812.414582357,3985381.6309461165
2305,2462825.3219199753,3985378.876173623
2306,2462856.7994987792,3985567.1047644354
2307,2462965.697560904,3985597.307820486
2308,2462983.2556749037,3985567.161524444
2309,2462839.0294619617,3985587.3696729513
2310,2462991.694034911,3985570.492698727
2311,2462894.755650006,3985593.6990130446
2312,2462938.307265322,3985786.2648816607
2313,2462992.7097375044,3985749.738136975
2314,2462938.6325205313,3985604.8336829403
2315,2462996.5689667203,3985675.6247198177
2316,2462932.5622438155,3985960.98433035
2317,2462827.500287874,3985869.8902854384
2318,2462865.838288082,3985994.5674064388
2319,2462950.7716977806,3985883.501602664
2320,2463199.1799535817,3983151.6479158048
2321,2463197.7898462135,3983377.663786748
2322,2463064.062969821,3983342.2504294366
2323,2463061.6422406747,3983457.264218762
2324,2463077.557085533,3983446.261739865
2325,2463125.576722284,3983482.086046123
2326,2463014.274409584,3983530.842088226
2327,2463174.3736798917,3983585.54882096
2328,2463037.3483353048,3983586.8111109026
2329,2463015.997178751,3983546.2808979973
2330,2463134.355067273,3983431.649230063
2331,2463013.2964675114,3983476.0565332123
2332,2463038.935460608,3983449.82225752
2333,2463001.2381931446,3983403.8362906543
2334,2463009.7170736026,3983544.5935163237
2335,2463086.976858635,3983540.6349063865
2336,2463089.9607712114,3983567.4266733453
2337,2463096.9003947964,3983405.044586613
2338,2463134.03239525,3983549.695259823
2339,2463086.860163287,3983647.1149026146
2340,2463175.666845198,3983697.749237068
2341,2463187.109650508,3983914.130086655
2342,2463177.8809415656,3983980.0261462564
2343,2463171.4109030766,3983891.8061543964
2344,2463052.5783733274,3983911.0523603107
2345,2463005.8704872434,3983820.985490857
2346,2463159.0941446656,3983981.915576813
2347,2463143.7041158914,3983830.5320606027
2348,2463065.124726502,3984163.116941518
2349,2463086.411948158,3984122.598904645
2350,2463004.9996551936,3984120.3931925255
2351,2463015.2848902927,3984000.2365685618
2352,2463031.1732644704,3984006.789211919
2353,2463068.9914310575,3984101.8323999275
2354,2463167.97895235,3984031.358239194
2355,2463066.803077425,3984155.5419960055
2356,2463155.2193933516,3984381.1999550974
2357,2463192.659663078,3984317.585903231
2358,2463093.5759750935,3984366.927273194
2359,2463169.4073689696,3984256.0125822616
2360,2463019.068227874,3984408.3308062823
2361,2463135.0369011955,3984533.89183102
2362,2463146.4865923403,3984419.574881102
2363,2463159.9165262906,3984527.6180308317
2364,2463011.9838393633,3984438.778837238
2365,2463140.0840037256,3984678.60450948
2366,2463146.603335579,3984791.277966053
2367,2463029.4568689996,3984750.927311041
2368,2463140.717385743,3984670.997617498
2369,2463121.945164299,3984629.0240674387
2370,2463085.638486461,3984851.604960617
2371,2463128.541407934,3984906.374403378
2372,2463096.433403975,3985138.629348181
2373,2463150.3005101136,3985141.7199731083
2374,2463196.7178102867,3985190.84953251
2375,2463124.1837078254,3985194.4876653305
2376,2463125.5846326263,3985116.198662006
2377,2463173.697516302,3985119.3874390568
2378,2463174.554173916,3985110.556415012
2379,2463007.2059611864,3985199.907570028
2380,2463000.105887968,3985186.2279165033
2381,2463082.5619704896,3985191.494402497
2382,2463152.5998909017,3985078.7586192377
2383,2463017.922037376,3985158.0515757217
2384,2463031.545010221,3985195.3558755955
2385,2463041.6224267734,3985025.587985103
2386,2463051.744348614,3985164.433444938
2387,2463089.459453605,3985174.4221120584
2388,2463196.5227966025,3985176.4008035427
2389,2463190.326034074,3985118.41650181
2390,2463094.432024405,3985056.613614473
2391,2463171.03518016,3985008.982104942
2392,2463181.741379928,3985015.958193129
2393,2463197.9107938213,3985331.788412295
2394,2463184.142224897,3985313.5134655335
2395,2463120.6480914075,3985274.903733239
2396,2463104.900204153,3985263.7683900227
2397,2463063.15520533,3985370.9716635356
2398,2463054.306590146,3985285.998557749
2399,2463118.4328006534,3985323.241720312
2400,2463095.523908138,3985499.2142081624
2401,2463012.7299587806,3985449.3379740915
2402,2463098.135173588,3985564.1637870995
2403,2463181.0393504654,3985531.79257758
2404,2463173.3792655785,3985402.213011816
2405,2463060.2035993757,3985475.968420792
2406,2463013.104087187,3985499.11979296
2407,2463099.226743143,3985406.0805717963
2408,2463178.563046395,3985613.2558664917
2409,2463070.269941188,3985668.120827629
2410,2463158.9319251655,3985677.4652573434
2411,2463028.756174862,3985642.845508943
2412,2463067.5223339577,3985690.3707044804
2413,2463006.3973754435,3985740.8156864443
2414,2463195.3282132396,3985782.241355751
2415,2463014.619677843,3985635.645192278
2416,2463065.2932048743,3985671.743466138
2417,2463135.86689491,3985786.835893445
2418,2463275.4871130707,3983408.6481691147
2419,2463329.5827411725,3983681.2094128174
2420,2463385.8635989656,3983634.838726178
2421,2463285.3502672804,3983726.027372359
2422,2463297.327148307,3983944.1201758673
2423,2463352.962743297,3983943.7480803523
2424,2463249.516575889,3983809.3690083735
2425,2463299.569068317,3983891.5928233233
2426,2463207.9357643225,3983976.185242867
2427,2463365.984637211,3983988.113179685
2428,2463283.9810559666,3984545.114951656
2429,2463336.5660072714,3984491.849083256
2430,2463353.595589617,3984509.5480243913
2431,2463328.3865422523,3984812.24710974
2432,2463262.1050217887,3984849.822488539
2433,2463287.467399162,3984943.61237216
2434,2463213.956426001,3984845.9134953613
2435,2463292.666959813,3985064.5529359314
2436,2463230.544988236,3985042.7049965127
2437,2463295.385892797,3985097.647397563
2438,2463217.916694334,3985014.5171778454
2439,2463242.1426251773,3985163.855603735
2440,2463248.595757787,3985061.2556249234
2441,2463275.6853546523,3985100.124180537
2442,2463279.9480540855,3985139.1655300763
2443,2463329.2640182003,3985179.0706807645
2444,2463251.1690786816,3985184.4895551577
2445,2463254.400320062,3985172.258281571
2446,2463217.781503098,3985455.487048021
2447,2463362.351620929,3985597.073547867
2448,2463323.753061686,3985458.606668055
2449,2463217.6185692875,3985471.539044229
2450,2463372.3274097494,3985425.5893940614
2451,2463311.617925118,3985717.844492821
2452,2463336.6340691056,3985663.233044535
2453,2463370.2721873713,3985779.3910866585
2454,2463315.518290131,3985903.4310703
2455,2463342.888075416,3985817.692174604
2456,2463340.947694817,3985857.0033705807
2457,2463280.063068195,3985893.7569981245
2458,2463231.439030442,3985841.208859981
2459,2463445.8936730013,3983990.797360089
2460,2463594.446151596,3983848.2821238283
2461,2463520.172415819,3983960.4841355295
2462,2463455.5218202383,3983829.7582326783
2463,2463551.519665191,3983937.595248772
2464,2463503.297180146,3984105.070233763
2465,2463443.3858637214,3984393.3324159845
2466,2463444.789065561,3984233.4926213063
2467,2463522.8292457196,3984395.046720208
2468,2463499.836265111,3984380.772801998
2469,2463516.7466342757,3984379.421577508
2470,2463449.937098381,3985053.615918552
2471,2463449.818059319,3985191.654631136
2472,2463552.0868786713,3985136.150159912
2473,2463572.969837263,3985340.8915738473
2474,2463466.8555719974,3985216.4302015747
2475,2463437.5203632917,3985378.5326606166
2476,2463543.294208354,3985363.003290805
2477,2463491.1656810115,3985245.1275865627
2478,2463575.4612813178,3985356.2140846527
2479,2463595.424835842,3985389.469434908
2480,2463409.5466735875,3985483.5808316385
2481,2463558.226693817,3985499.848456861
2482,2463522.7862876887,3985582.3246351555
2483,2463497.5525585846,3985457.2330278414
2484,2463552.9122749157,3985482.4607813284
2485,2463478.302669889,3985588.469012679
2486,2463525.8499358455,3985761.482408956
2487,2463470.3941160617,3985613.703044978
2488,2463452.6107874843,3985731.311564791
2489,2463407.936554972,3985785.6580063505
2490,2463592.1383065875,3985790.5281006903
2491,2463584.443807007,3985712.611289385
2492,2463402.360192068,3985741.5347403055
2493,2463555.4067466496,3985791.6190768713
2494,2463444.04318713,3985608.9044688134
2495,2463447.0715597887,3985721.830571856
2496,2463419.3836008543,3985681.819283778
2497,2463510.7589228177,3985903.545785506
2498,2463595.9129861826,3985938.66868019
2499,2463565.6699589244,3985917.8248839015
2500,2463432.825061741,3985809.2691525086
2501,2463417.2736565946,3985904.821498414
2502,2463523.4481090396,3985920.555927466
2503,2463513.967193303,3985814.0204546135
2504,2463673.121314291,3983735.445874504
2505,2463765.157777829,3983666.8463293947
2506,2463637.189900082,3983745.316899985
2507,2463794.0669292086,3983696.929418642
2508,2463681.7399316565,3983649.833632963
2509,2463698.5122481044,3983790.0329676815
2510,2463746.7401436525,3983651.6446100855
2511,2463748.3395552,3983937.0884093884
2512,2463623.96821751,3983926.7541468586
2513,2463653.4219791163,3983865.147417587
2514,2463757.8024546383,3983893.0221528094
2515,2463760.219767529,3983949.4342579152
2516,2463772.897925793,3983901.505852508
2517,2463686.2503621625,3983987.7234862964
2518,2463697.609108143,3983883.5031970926
2519,2463669.9141790695,3983844.8505273904
2520,2463771.3065833705,3983862.6169019784
2521,2463651.1840658663,3983820.8969749846
2522,2463648.607735409,3984093.148260989
2523,2463622.329497235,3984031.7701957715
2524,2463699.88054937,3985307.9559523934
2525,2463773.350908592,3985451.7752705947
2526,2463662.7310945857,3985529.614146057
2527,2463706.990107623,3985432.024759967
2528,2463703.376232569,3985769.020264882
2529,2463677.302492466,3985724.2684088186
2530,2463681.750318307,3985718.4055615347
2531,2463714.1949445037,3985797.7099098517
2532,2463793.78269899,3985786.967408368
2533,2463620.370136068,3985669.2581210774
2534,2463642.5126367877,3985793.825119143
2535,2463779.776755939,3985666.272306224
2536,2463784.205389999,3985641.393206138
2537,2463651.4122617124,3985658.417603198
2538,2463603.0999105307,3985788.6350003188
2539,2463692.086388237,3985627.3220548164
2540,2463673.022321286,3985730.864590713
2541,2463744.2727243234,3985950.398090098
2542,2463632.557562279,3985873.9579538526
2543,2463757.718766362,3985852.361979977
2544,2463771.8937832005,3985936.1347477087
2545,2463689.2224313896,3985997.0465463134
2546,2463756.363943313,3985960.360221381
2547,2463639.5707404045,3985885.5404731915
2548,2463662.4163561724,3985854.3890800024
2549,2463678.0520672267,3985844.81905254
2550,2463892.648793174,3983424.7254345017
2551,2463838.340618817,3983424.101473421
2552,2463886.037362386,3983784.2496316996
2553,2463980.8505624603,3983620.255996167
2554,2463806.0153193893,3983781.013041976
2555,2463805.5900576273,3983646.4813455553
2556,2464079.279981416,3983240.1114630164
2557,2464191.9158629267,3983362.032506613
2558,2464138.767491793,3983386.8859079713
2559,2464186.6689529624,3983328.1905365135
2560,2464133.3385083857,3983377.2273429907
2561,2464125.6281001377,3983350.763994125
2562,2464040.6067979946,3983266.73922841
2563,2464169.365735194,3983290.3147323183
2564,2464170.3562159347,3983388.9982438064
2565,2464188.780868212,3983293.495570946
2566,2464020.977695908,3983238.4762359224
2567,2464007.3995802756,3983255.329880858
2568,2464365.071717304,3983093.7529826295
2569,2464371.4307599477,3983310.5007110997
2570,2464337.1426608823,3983204.261552197
2571,2464336.1682763943,3983365.5203673285
